,4074.0,7568.0,,,,,,,,,,,,,,,,,,,,4074.0,7568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6147,7803,,,4850,8508,,,5849,7819,,,6592,9124,,,7177,8540
,4081.0,7575.0,,,,,,,,,,,,,,,,,,,,4081.0,7575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815,8299,,,6128,8892,,,5758,6137,,,6455,8837,,,6688,8129
,4081.0,7581.0,,,,,,,,,,,,,,,,,,,,4081.0,7581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815,7699,,,5952,8853,,,5686,9666,,,6970,8505,,,6760,8611
,4087.0,7588.0,,,,,,,,,,,,,,,,,,,,4087.0,7588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5606,7471,,,5997,8514,,,4656,9470,,,6416,7894,,,6538,8240
,4087.0,7594.0,,,,,,,,,,,,,,,,,,,,4087.0,7594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5880,7751,,,6212,8853,,,5660,8903,,,4917,7725,,,7066,8722
,4094.0,7601.0,,,,,,,,,,,,,,,,,,,,4094.0,7601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485,8272,,,5554,7575,,,4376,8134,,,6194,8429,,,7151,8220
,4100.0,7607.0,,,,,,,,,,,,,,,,,,,,4100.0,7607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5763,7692,,,6088,7882,,,5960,8669,,,7127,8618,,,7653,8931
,4100.0,7607.0,,,,,,,,,,,,,,,,,,,,4100.0,7607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978,8507,,,5906,7504,,,4741,8558,,,7014,8162,,,7321,8872
,4100.0,7607.0,,,,,,,,,,,,,,,,,,,,4100.0,7607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717,7705,,,6160,7758,,,6449,8336,,,6688,8175,,,7145,7877
,4100.0,7614.0,,,,,,,,,,,,,,,,,,,,4100.0,7614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5006,7686,,,6004,8208,,,4285,8108,,,6975,7692,,,8096,7849
